product_id,name,regular_price,promo_price,brand,city
1000348551,Ацидофилин Славянские Кружева 3.2% 200г,,45.99,Славянские Кружева,moscow
1000011316,Айран Магнит мжд 0.5% 1л,,63.99,Магнит,moscow
1000333715,Тан Ростагроэкспорт 0.5% 1л,,94.99,Ростагроэкспорт,moscow
1000230773,Мацони РостАгроКомплекс 3.2% 300г,,74.99,Ростагроэкспорт,moscow
1000384143,Сыр Пармезан Premiere of Taste весовой,374.97,324.97,Premiere of taste,moscow
1000368974,Сыр М Свежесть Сулугуни 45% весовой,359.97,296.97,М Свежесть,moscow
2047000014,Куриное яйцо СО 10шт в ассортименте,115.79,82.99,,moscow
1000417247,Сыр с голубой плесенью Premiere of Taste 50% 100г,,242.99,Premiere of taste,moscow
1000057898,Сыр Моя цена Российский весовой,,241.46,Моя цена,moscow
1000367086,Сыр Белебеевский 45% 190г,,169.0,Белебеевский,moscow
1000374189,Маргарин Пышка для выпечки 72% 200г,,64.99,Пышка,moscow
8000027255,Сыр Магнит свежесть Чечил Спагетти 45% 100г,149.99,129.99,М Свежесть,moscow
1000216595,Сыр Pretto Рикотта 45% 200г,149.99,99.99,Pretto,moscow
1000049786,Молоко Северная долина ультрапастеризованное 3.2% 950г,,92.99,Северная Долина,moscow
1000127183,Молоко Село Зеленое пастеризованное 3.2% 2кг,,209.99,Село Зеленое,moscow
8000026015,Молоко Домик в деревне пастеризованное 3.2% 1.4л,149.99,134.99,Домик в Деревне,moscow
1899911873,Продукт рассольный Сиртаки Original 55% 200г,169.99,119.99,Сиртаки,moscow
8000026014,Молоко Домик в деревне пастеризованное 3.2% 930мл,,114.99,Домик в Деревне,moscow
1000299287,Сливки Вкуснотеево для взбивания ультрапастеризованные 33% 250г,,179.99,Вкуснотеево,moscow
1000560511,Варенец Ростагроэкспорт термостатный 3.5-4.5% 320г,89.99,74.99,Ростагроэкспорт,moscow
1000451006,Сыр Брест-Литовск Королевский полутвёрдый 45% 200г,259.99,179.99,Брест-Литовск,moscow
1000551077,Молоко Эго топленое 3.2% 900г,124.99,109.99,Эго,moscow
1000358774,Сыр рассольный Sveza Брынза 45% 200г,199.99,159.99,Sveza,moscow
1000356802,Майонез Я люблю готовить Московский провансаль 67% 390мл,149.99,104.99,Я Люблю Готовить,moscow
8000030079,Сметана Экомилк сливочная 10% 300г,,69.99,Экомилк,moscow
1799900201,Майонез Слобода Оливковый 67% 750г,199.59,169.99,Слобода,moscow
1000500634,Сыр Landkaas Тильзитер 45% весовой,299.97,245.97,Landkaas,moscow
1000549783,Сливки Эго питьевые ультрапастеризованные 20% 200мл,124.99,99.99,Эго,moscow
8000027253,Тертый сыр Голландский 45% Landkaas 200г,,179.99,Landkaas,moscow
8000033639,Кефир Экомилк 2.5% 900мл,,93.99,Экомилк,moscow
1899800732,Молоко Простоквашино отборное пастеризованное 3.4-4.5% 930мл,,99.99,Простоквашино,moscow
1000323041,Молоко Кружева ультрапастеризованное 3.2% 973мл,,84.99,Славянские Кружева,moscow
1000316962,Сыр Брест-Литовск Российский 50% 200г,259.99,189.99,Брест-Литовск,moscow
1000054609,Маргарин Хозяюшка Сливочный Нижегородский 60% 200г,,57.99,Хозяюшка,moscow
1000506066,Питьевые сливки ультрапастеризованные Milkavitа 10% 500г,,99.99,Milkavita,moscow
8000026668,Молоко Нашей дойки Отборное цельное 3.4-6% 430мл,79.99,49.99,Молоко Нашей Дойки,moscow
8000029029,Молоко Обнимуу пастеризованное 2.5% 930мл,99.99,76.99,Обнимуу,moscow
1000372106,Сыр Бутербродов Халуми рассольный для жарки 50% 130г,,189.99,Бутербродов,moscow
1000453157,Творог Село Зеленое 5% 300г,,129.99,Село Зеленое,moscow
8000045816,Масло сливочное Вкуснотеево Традиционное 82.5% 180г,,219.99,Вкуснотеево,moscow
8000056331,Майонез на перепелином яйце Mr. Ricco 67% 630г,229.99,169.99,Mr. Ricco,moscow
1000564747,Сыр Ламбер легкий 30% весовой,344.97,299.97,Ламбер,moscow
3454700001,Куриное яйцо C1 10шт в ассортименте,,74.99,,moscow
1000143306,Молоко Домик в деревне пастеризованное 2.5% 1.4л,,134.99,Домик в Деревне,moscow
1000500641,Сыр Landkaas Гауда 45% весовой,299.97,245.97,Landkaas,moscow
1000372784,Сметана Простоквашино 10% 300г,,69.99,Простоквашино,moscow
1000565717,Сыр Сернурский СЗ Грюйер из коровьего молока 50% 150г,239.99,169.99,Сернурский СЗ,moscow
1000092565,Сыр President Чечил спагетти 35% 100г,,230.99,President,moscow
1000006089,Сливки Моя цена стерилизованные 10% 200мл,,43.99,Моя цена,moscow
1000352345,Сыр Село Зеленое Голландский 45% 200г,299.99,179.99,Село Зеленое,moscow
1000247190,Яйцо куриное Yaratelle С0 10шт,119.99,104.99,Yaratelle,moscow
1000351083,Молоко Parmalat Natura Premium Comfort безлактозное ультрапастеризованное 1.8% 1л,,149.99,President,moscow
1000457364,Биокефирный продукт Домик в деревне 1% 900г,,99.99,Домик в Деревне,moscow
1000233673,Майонез Слобода Провансаль 67% 400мл,159.99,114.99,Слобода,moscow
1000139426,Кефир Княгинино 2.5% 430мл,,54.99,Княгинино,moscow
1000372785,Сметана Простоквашино 15% 300г,,84.99,Простоквашино,moscow
1000108624,Майонез Mr. Ricco на перепелином яйце 67% 220мл,82.99,65.0,Mr. Ricco,moscow
3112081002,Бисквитное пирожное молочный ломтик Kinder 28г,67.99,56.99,Kinder,moscow
1000461011,Сливки Магнит ультрапастеризованные 10% 500мл,,109.99,Магнит,moscow
1618300005,Желе Аппетиссимо Вишня 150г,,31.99,Аппетиссимо,moscow
1000377235,Творог Искренне Ваш 5% 180г,,79.99,Искренне Ваш,moscow
1000578533,Сыр Cheese House Cheese 20% весовой,329.97,239.97,Cheese House Pro,moscow
1000143510,Кефир Домик в Деревне 3.2% 900мл,,113.99,Домик в Деревне,moscow
1000242775,Сыр Брест-Литовск Классический 45% 200г,,279.99,Брест-Литовск,moscow
1000461012,Сливки Магнит ультрапастеризованные 20% 500мл,,219.99,Магнит,moscow
1000318574,Молоко Экомилк Отборное пастеризованное 3.4-4.5% 900мл,,94.0,Экомилк,moscow
1000512632,Творог Княгининское молоко 5% 200г,92.99,72.99,Княгининское Молоко,moscow
1000169172,Майонез Скит Провансаль 67% 675мл,209.99,159.99,Скит,moscow
1000521979,Сыр Гиагинский МЗ Чечил 40% весовой,,309.98,Гиагинский МЗ,moscow
1000348552,Ряженка Славянские кружева 2.5% 175г,,39.99,Славянские Кружева,moscow
1899800173,Сыр Гиагинский Адыгейский 40% весовой,389.97,299.97,Гиагинский МЗ,moscow
